"url","publishDate","uniqueUsers","pageViewsTotal","totalEngagementTime","totalDuration","discoverImpressions","googleNewsImpressions","searchImpressions","searchClicks","discoverClicks","googleNewsClicks","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","searchPosition","searchCTR","discoverCTR","googleNewsPosition","googleNewsCTR"
"https://www.hotnewhiphop.com/933468-travis-scott-cpfm-x-nike-swamp-sponge-dunk-low-sneaker-news",2025-07-29,596,683,11705.41,40986.58,1367,2061,3766,16,69,40,16,3766,69,40,2061,64.44,69.2366666666667,35.09,14699.63,59.3233333333333,19.0866666666667,16.39,1.16666666666667,167.11,0.356666666666667,6.02666666666667,32.4966666666667,2.11666666666667
"https://www.hotnewhiphop.com/933474-cc-sabathia-air-jordan-3-pe-sneaker-news",2025-07-29,1070,1169,22121.25,76519.87,14362,281,2816,23,800,4,23,2816,800,4,281,59.4166666666667,67.5133333333333,32.9566666666667,9081.27,62.3766666666667,18.57,17.15,1.08,140.22,0.983333333333333,4.33,27.2266666666667,1.30666666666667
"https://www.hotnewhiphop.com/933481-undefeated-air-jordan-4-sample-sneaker-news",2025-07-29,808,876,19515.02,63711.64,8657,436,8211,47,559,9,47,8211,559,9,436,54.2833333333333,83.3933333333333,27.5033333333333,6631.57,77.4166666666667,24.13,22.3666666666667,1.07666666666667,27.33,0.563333333333333,4.51333333333333,24.7466666666667,3.22
"https://www.hotnewhiphop.com/933486-air-jordan-4-denim-worn-blue-sneaker-news-6",2025-07-29,1035,1147,31088.63,99508.1,6761,412,1252,28,527,2,28,1252,527,2,412,53.0333333333333,86.0933333333333,27.2766666666667,15260.52,77.08,29.27,26.2266666666667,1.11666666666667,220.34,1.49,4.71666666666667,47.61,1.04666666666667
"https://www.hotnewhiphop.com/933493-nike-lebron-23-sneaker-news",2025-07-29,2204,2395,39976.5,140947.33,956,1384,18706,1170,45,20,1170,18706,45,20,1384,52.8166666666667,64.6166666666667,29,46254.74,60.1733333333333,17.54,16.3,1.07666666666667,26.72,6.26666666666667,5.40333333333333,37.5633333333333,2.04666666666667
"https://www.hotnewhiphop.com/933498-kobe-x-nike-air-force-1-protro-fc-barcelona-sneaker-news-2",2025-07-30,176,189,3800.5,13723.5,0,593,2384,9,0,10,9,2384,0,10,593,58.33,82.605,22.585,4117.51,77.415,21.68,20.29,1.07,155.34,0.395,0,81.24,1.52
"https://www.hotnewhiphop.com/933505-air-jordan-1-low-og-sail-sneaker-news",2025-07-29,101,108,1709.85,5471.69,0,242,2586,0,0,5,0,2586,0,5,242,61.2766666666667,40.3433333333333,35.01,3939.61,36.95,18.1266666666667,16.43,1.09333333333333,229.916666666667,0,0,36.7233333333333,2.48
"https://www.hotnewhiphop.com/933510-air-jordan-1-high-og-flight-club-sneaker-news",2025-07-29,654,722,13774.42,32425,15430,281,4533,1,582,1,1,4533,582,1,281,56.1433333333333,39.12,29.5166666666667,9919.93,35.5933333333333,18.6566666666667,17.0233333333333,1.09333333333333,98.7033333333333,0.03,3.90666666666667,83.9566666666667,0.153333333333333
"https://www.hotnewhiphop.com/933786-foot-locker-restocking-air-jordan-sneaker-news",2025-07-30,4044,5113,108844.94,389928.61,1437,1525,51319,1130,100,113,1130,51319,100,113,1525,58.66,97.66,32.885,141916.31,80.12,28.26,23.23,1.225,27.64,3.57,7.635,12.64,7.47
"https://www.hotnewhiphop.com/933792-nigel-sylvester-x-air-jordan-1-low-og-better-with-time-sneaker-news-4",2025-07-30,556,629,12647.94,39882.88,1332,202,3023,65,90,6,65,3023,90,6,202,57.775,78.535,38.73,17903.68,70.605,23.36,20.965,1.115,97.005,4.01,3.38,25.845,2.61
"https://www.hotnewhiphop.com/933796-billie-eilish-x-air-jordan-4-sneaker-news",2025-07-30,937,990,16698.76,49281.13,32,2159,4156,64,5,5,64,4156,5,5,2159,60.115,49.115,53.175,33518.34,46.875,16.515,15.765,1.045,61.65,1.33,7.81,19.515,0.385
"https://www.hotnewhiphop.com/933800-air-jordan-4-collaborations-ranked-sneaker-news",2025-07-31,74,84,5988.83,15765.1,16,79,691,2,0,4,2,691,0,4,79,67,213.04,53.21,4469.73,187.68,80.93,71.3,1.14,86.67,0.29,0,57.15,5.06
"https://www.hotnewhiphop.com/934058-delta-x-nike-air-force-1-low-sneaker-news",2025-07-31,307,358,8794.99,31746.96,74,150,12842,110,4,7,110,12842,4,7,150,49.9,103.41,21.05,7535.28,88.68,28.65,24.57,1.17,16.05,0.86,5.41,48.34,4.67
"https://www.hotnewhiphop.com/934213-undefeated-x-air-jordan-4-sneaker-news-14",2025-08-01,17739,19431,414993.5,1239949.7,165722,422,32773,338,18106,23,338,32773,18106,23,422,54.965,70.55,5.6875,66107.04,64.19,22.82625,20.77625,1.1,36.01875,0.80625,11.35,18.63375,2.985
"https://www.hotnewhiphop.com/934239-nike-lebron-23-sneaker-news-2",2025-08-01,3085,3431,78471.94,231547.42,39460,533,20050,1075,1698,13,1075,20050,1698,13,533,63.82375,83.09125,11.53125,15410.91,75.75375,26.21,23.79125,1.10125,10.78375,4.67875,4.49625,12.7175,3.31125
"https://www.hotnewhiphop.com/934370-air-jordan-4-colorways-ranked-sneaker-news",2025-08-03,19004,21543,1126620.33,2346965.21,344415,598,8893,31,20533,6,31,8893,20533,6,598,66.32,121.03375,10.6125,61576.29,105.61,57.56375,50.17875,1.1475,67.11875,0.39125,6.565,11.89875,2.5525
"https://www.hotnewhiphop.com/934501-undefeated-x-air-jordan-4-sneaker-news-15",2025-08-01,5644,6470,120377.44,506402.33,114548,1129,55160,1062,4325,40,1062,55160,4325,40,1129,42.9,87.6625,7.10625,12692.87,77.2375,21.2525,18.7525,1.13375,22.2875,1.40625,4.0725,9.615,3.71125
"https://www.hotnewhiphop.com/934505-air-jordan-5-og-35th-anniversary-sneaker-news-6",2025-08-01,16335,18230,421090.74,1409842.57,342445,202,2944,10,17963,0,10,2944,17963,0,202,48.2025,85.5,14.9775,31998.65,75.85125,22.9,20.4075,1.11875,42.2175,0.25375,5.31,16.08875,0
"https://www.hotnewhiphop.com/934512-travis-scott-air-jordan-1-low-og-shy-pink-sneaker-news",2025-08-01,709,800,15585.73,64311.46,5957,1458,2645,92,183,54,92,2645,183,54,1458,44.3975,90.09625,18.72125,14248.3,83.27,18.9975,16.9575,1.12875,27.23875,3.265,2.75125,6.29875,5.13125
"https://www.hotnewhiphop.com/934518-skepta-x-puma-skope-black-sneaker-news",2025-08-01,1672,1808,36073.34,112773.91,71377,353,1658,3,1708,11,3,1658,1708,11,353,55.77625,58.00625,13.3625,14493.02,54.08625,21.5125,20.2,1.06625,46.36,0.12375,2.06125,12.97125,2.34
"https://www.hotnewhiphop.com/934738-air-jordan-12-french-blue-sneaker-news-6",2025-08-03,15431,17151,413624.55,1438773.33,474175,230,5336,18,18578,4,18,5336,18578,4,230,48.825,81.29375,11.225,32781.27,74.2175,25.30875,23.2075,1.09,29.19625,0.18875,4.0125,16.9325,1.175
"https://www.hotnewhiphop.com/934746-air-jordan-5-tokyo-sneaker-news-6",2025-08-03,898,1008,23612.47,73452.98,16808,807,5776,31,659,2,31,5776,659,2,807,53.115,85.13375,19.91,7753.6,78.5325,23.66125,21.73875,1.08375,33.55375,0.54375,2.2625,20.94625,0.685
"https://www.hotnewhiphop.com/934753-air-jordan-6-reverse-infrared-sneaker-news-5",2025-08-03,7887,8783,211886.67,655198.8,183337,240,2366,15,8684,8,15,2366,8684,8,240,52.7475,76.7,10.02,22690.92,68.69625,25.0275,22.58375,1.11,52.9275,0.525,4.41375,12.11625,7.54875
"https://www.hotnewhiphop.com/934758-nike-air-foamposite-pro-voltage-sneaker-news",2025-08-03,164,180,2385.82,7711.55,785,200,2748,3,12,3,3,2748,12,3,200,28.03625,38.315,13.495,2940.76,35.23,12.7525,12.0925,0.92875,25.73125,0.05,0.75375,14.96375,1.45875
"https://www.hotnewhiphop.com/935008-nigel-sylvester-x-air-jordan-1-low-og-better-with-time-sneaker-news-5",2025-08-04,585,649,12914.34,50520.28,1911,430,6328,72,94,7,72,6328,94,7,430,56.5075,84.85,11.55375,4198.27,76.7225,20.96,18.925,1.10875,42.1525,0.8475,3.43875,14.66,0.97625
"https://www.hotnewhiphop.com/935018-air-jordan-5-luminous-green-sneaker-news-2",2025-08-04,21746,23871,481257.5,1479145.98,454018,290,4822,55,24647,0,55,4822,24647,0,290,50.53625,87.96625,8.20625,78908.81,73.49,21.75875,18.6825,1.16375,33.77875,0.6525,3.96,15.57875,0
"https://www.hotnewhiphop.com/935098-air-jordan-1-high-og-baroque-brown-sneaker-news-3",2025-08-05,523,574,11188.71,32429.86,6904,218,1339,5,352,3,5,1339,352,3,218,70.135,44.1875,13.1325,7879.34,40.2625,18.02375,16.4225,1.07375,53.1425,12.6975,5.705,11.84,2.2975
"https://www.hotnewhiphop.com/935345-air-jordan-1-low-og-chicago-sneaker-news-8",2025-08-05,161,174,3657.13,10201.64,0,307,2049,2,0,18,2,2049,0,18,307,49.12625,42.41625,20.8725,3987.1,39.31875,20.2075,18.6325,1.115,50.17,0.09,0,21.67375,5.785
"https://www.hotnewhiphop.com/935351-air-jordan-1-low-blue-chill-sneaker-news",2025-08-05,78,90,1568.26,6645.56,0,198,2992,1,0,1,1,2992,0,1,198,22.4325,70.205,19.28625,2167.17,60.1175,12.23125,9.875,1.06125,52.07875,0.025,0,19.16125,0.3575
"https://www.hotnewhiphop.com/935359-tom-sachs-x-nike-mars-yard-3-0-sneaker-news-6",2025-08-05,231,257,7469.44,23164.27,280,288,1328,36,5,12,36,1328,5,12,288,59.965,67.20125,14.72,6409.44,62.5125,27.70375,25.8675,1.0575,51.10875,1.70625,0.645,10.985,6.43625
"https://www.hotnewhiphop.com/935364-air-jordan-1-low-jade-horizon-sneaker-news",2025-08-05,79,92,1849.3,11858.85,0,231,2910,3,0,3,3,2910,0,3,231,38.2225,60.035,17.31875,2697.24,55,17.4075,16.01625,1.085,49.60875,0.1025,0,16.6975,3.33625
"https://www.hotnewhiphop.com/935375-air-jordan-4-rm-ironstone-sneaker-news",2025-08-05,413,458,10829.51,33221.59,6466,339,1412,2,285,4,2,1412,285,4,339,48.28,86.89625,22.8675,3058.08,75.60125,22.6075,20.20375,1.10875,54.03,0.2075,4.03875,16.10375,1.27375
"https://www.hotnewhiphop.com/935382-jordan-zion-4-flight-sneaker-news",2025-08-05,119,138,3037.27,9137.54,62,121,1100,1,3,2,1,1100,3,2,121,55.39625,53.96875,18.08875,3868.75,48.85875,27.29875,23.83,1.11625,21.86375,0.01625,0.605,18.69375,0.325
"https://www.hotnewhiphop.com/935389-air-jordan-4-rapper-collaborations-ranked-sneaker-news",2025-08-06,165,184,7343.57,13128.8,50,604,1929,2,4,5,2,1929,4,5,604,53.98375,77.365,19.07,3881.38,65.85375,50.26125,41.06125,1.17375,37.43375,3.15125,1.38875,10.255,1.1375
"https://www.hotnewhiphop.com/935624-nigel-sylvester-x-air-jordan-1-low-og-better-with-time-sneaker-news-6",2025-08-06,1114,1285,29160.62,101725.42,11211,448,9909,190,524,10,190,9909,524,10,448,66.04625,76.75875,13.50875,5372.59,66.72625,25.04,21.8575,1.14125,43.52625,1.395,3.5475,15.8,0.9925
"https://www.hotnewhiphop.com/935628-air-jordan-1-mid-blue-void-sneaker-news",2025-08-06,152,160,2544.76,12527.03,352,227,3240,1,13,5,1,3240,13,5,227,29.36,120.0025,19.23,3231.19,118.37125,15.1,14.12,1.0675,58.65875,0.085,1.09375,18.3475,3.17625
"https://www.hotnewhiphop.com/935635-air-jordan-1-low-hemp-sneaker-news",2025-08-06,194,220,4118.06,10739.3,1233,249,2349,0,51,3,0,2349,51,3,249,46.73,67.18625,20.88375,3488.27,61.57625,23.78625,21.57375,1.14375,54.64,0,4.2,19.15625,0.255
"https://www.hotnewhiphop.com/935642-jordan-luka-4-white-cement-sneaker-news",2025-08-06,1129,1231,26843.29,75937.69,34930,216,2950,25,931,1,25,2950,931,1,216,51.43125,70.75875,10.885,3944.57,64.08375,22.655,20.59875,1.095,37.375,1.14125,2.86,13.86875,0.12375
"https://www.hotnewhiphop.com/935700-foot-locker-release-day-moments-ranked-sneaker-news",2025-08-10,522,605,29311.97,72502.53,728,451,2019,1,27,3,1,2019,27,3,451,48.50125,89.82375,22.02125,15342.5,77.20625,41.35375,34.2675,1.155,36.27375,0.04125,3.79875,8.24875,0.3125
"https://www.hotnewhiphop.com/936125-nike-lebron-23s-debut-wishlist-sneaker-news",2025-08-08,2987,3363,141450.04,303179.77,56784,374,3325,84,2506,17,84,3325,2506,17,374,55.98125,93.475,14.0325,10790.23,83.46375,41.17875,36.73625,1.11875,32.235,7.59875,5.6225,11.0875,6.7675
"https://www.hotnewhiphop.com/936209-nike-sb-x-air-jordan-4-navy-sneaker-news-14",2025-08-09,37126,42903,774771.64,2866989.54,746307,635,8693,50,39027,19,50,8693,39027,19,635,45.0325,75.71125,8.73,109601.72,64.97875,19.30625,16.59875,1.16625,49.16375,19.965,6.56,13.38375,2.22625
"https://www.hotnewhiphop.com/936213-nigel-sylvester-x-air-jordan-1-low-og-better-with-time-sneaker-news-7",2025-08-09,1159,1313,28562.76,115376.73,5580,547,28127,731,118,18,731,28127,118,18,547,59.74,113.1675,6.5475,3903.48,101.55625,21.455,19.25625,1.11375,39.1525,1.54375,1.87375,10.04125,2.69625
"https://www.hotnewhiphop.com/936220-tyler-the-creator-x-converse-1908-sneaker-news",2025-08-09,2083,2257,40352.87,131311.33,63558,417,1797,4,1923,10,4,1797,1923,10,417,66.7325,60.42125,7.9325,13290.95,55.2225,20.62,18.91625,1.08625,45.47125,0.38375,3.35625,14.9975,1.99625
"https://www.hotnewhiphop.com/936225-air-jordan-14-golf-hyper-royal-sneaker-news-3",2025-08-09,89,99,1470.01,4179.84,64,126,1162,2,0,2,2,1162,0,2,126,48.59625,29.95875,11.97375,2281.05,26.8275,15.29125,13.57625,1.1325,58.14,0.32625,0,17.24,2.5
"https://www.hotnewhiphop.com/936328-air-jordan-1-mcs-baseball-cleat-game-royal-sneaker-news",2025-08-09,57,64,1080.63,1664.22,104,136,2298,1,1,1,1,2298,1,1,136,57.5875,27.15,14.92875,1186.77,23.74375,18.8575,16.0075,1.11375,42.98625,0.015,0.12,9.70375,0.37875
"https://www.hotnewhiphop.com/936335-psg-x-air-jordan-5-off-noir-sneaker-news-3",2025-08-09,12851,14321,358997.4,1012444.82,206863,247,1032,16,13265,6,16,1032,13265,6,247,55.65125,74.83625,14.6475,64162.42,67.0275,26.42375,23.70375,1.11625,57.0575,1.63,6.01125,23.4225,1.6825
"https://www.hotnewhiphop.com/936343-air-jordan-3-family-affair-sneaker-news-2",2025-08-09,8521,9764,240437.07,768237.68,208507,305,5541,26,9107,4,26,5541,9107,4,305,55.26875,90.12125,11.17875,39572.17,78.3475,27.4475,23.88875,1.15,36.31125,0.97625,3.9475,13.8375,1.77
"https://www.hotnewhiphop.com/936350-oasis-x-adidas-achille-spezial-sneaker-news",2025-08-09,547,591,13690.08,35421,213,720,4730,49,14,13,49,4730,14,13,720,67.37625,50.39,13.95125,12791.77,46.135,22.07,20.255,1.09375,32.13625,0.95625,0.82125,13.94,1.58
"https://www.hotnewhiphop.com/936377-bad-bunny-x-adidas-gazelle-vega-baja-sneaker-news",2025-08-10,158,177,3151.04,11696.55,0,457,6718,11,0,9,11,6718,0,9,457,50.99875,75.1375,9.425,4572.13,66.54875,17.25,15.73625,0.9675,44.81375,0.17625,0,11.3375,0.92125
"https://www.hotnewhiphop.com/936385-air-jordan-11-rare-air-sneaker-news-4",2025-08-10,8387,9301,206981.54,676624.55,158270,381,21422,30,7715,13,30,21422,7715,13,381,63.245,77.15125,7.14,50148.2,71.2525,24.1725,22.2225,1.08625,53.40625,0.08875,5.275,10.64875,1.4825
"https://www.hotnewhiphop.com/936426-awake-ny-x-air-jordan-5-arctic-pink-sneaker-news-7",2025-08-10,9611,10919,265432.96,830784.54,192516,568,21609,433,8910,30,433,21609,8910,30,568,57.25625,90.36375,9.8,41815.51,78.8025,28.17875,24.545,1.145,15.67125,1.84875,4.48375,11.90125,5.555
"https://www.hotnewhiphop.com/936432-air-jordan-5-luminous-green-sneaker-news-3",2025-08-10,64,68,1284.27,5030.2,16,236,3134,8,2,1,8,3134,2,1,236,43.90875,36.375,7.91625,1156.85,34.4125,15.1475,14.37875,0.915,22.69375,0.235,1.5625,13.8975,0.18625
"https://www.hotnewhiphop.com/936446-air-jordan-5-tokyo-sneaker-news-7",2025-08-10,370,409,8728.9,30349.2,2891,495,2654,17,115,13,17,2654,115,13,495,50.36625,59.36625,13.91125,4808.58,53.31125,23.46625,20.63875,1.13625,17.75625,0.3525,1.68875,11.32625,6.1775
"https://www.hotnewhiphop.com/936452-awake-ny-x-air-jordan-5-black-racer-blue-sneaker-news-4",2025-08-10,623,679,15846.25,52982.28,2885,245,7238,171,186,8,171,7238,186,8,245,55.15125,76.19625,12.6475,4433.34,70.135,27.02,24.87875,1.09125,24.92875,2.05875,5.9775,11.225,2.99625
"https://www.hotnewhiphop.com/936456-a-ma-maniere-x-air-jordan-6-smokey-mauve-sneaker-news-2",2025-08-10,1263,1394,31514.7,95090.01,15484,153,4138,36,947,7,36,4138,947,7,153,48.585,57.62,16.0825,13165.47,54.0525,21.27125,20.03875,1.06,23.7875,0.715,6.78875,11.9525,3.17125
"https://www.hotnewhiphop.com/936479-terror-squad-x-nike-air-force-1-low-university-red-sneaker-news-3",2025-08-10,1471,1641,41378.48,110649.9,23232,704,9970,35,1043,15,35,9970,1043,15,704,59.9125,72.78,15.5025,9066.37,65.32625,28.34375,25.53875,1.10875,51.78375,0.445,4.27125,11.83125,2.6775
"https://www.hotnewhiphop.com/936711-kanye-west-yeezy-slpr-sneaker-news",2025-08-11,15937,17995,476387.98,1448522.15,200847,6891,71433,527,11121,185,527,71433,11121,185,6891,56.695,91.2925,13.95625,101524.71,80.2825,27.99,24.69125,1.14,16.10875,0.725,5.5025,6.14125,2.77875
"https://www.hotnewhiphop.com/936898-ranking-air-jordan-14-colorway",2025-08-12,612,757,62800.6,107535.62,3621,128,2181,1,313,3,1,2181,313,3,128,66.36125,179.25125,19.2475,6084.61,145.08,95.48125,78.3025,1.21875,50.88625,0.20125,9.255,12.52625,3.28875
"https://www.hotnewhiphop.com/936901-air-jordan-5-releases-you-forgot-about-ranked-sneaker-news",2025-08-17,1690,1904,116502.76,217571.18,9853,232,3640,22,909,4,22,3640,909,4,232,73.615,132.51375,16.11875,10300.7,116.345,72.19,63.24375,1.14125,69.22625,0.24,9.76875,28.9425,0.8625
"https://www.hotnewhiphop.com/936903-air-jordan-3-most-influential-moments-sneaker-news",2025-08-14,1246,1382,84679.64,164443.87,6531,332,4756,2,519,8,2,4756,519,8,332,66.615,122.9825,14.5975,15164.69,111.37375,65.435,59.38125,1.09875,55.3575,0.075,7.8725,15.4825,1.94375
"https://www.hotnewhiphop.com/937145-air-jordan-5-wolf-grey-sneaker-news-5",2025-08-12,5110,5665,107364.84,419640.36,115178,149,1056,8,5699,5,8,1056,5699,5,149,46.99375,85.8075,12.9725,14365.6,77.63375,19.79,17.91375,1.10375,62,0.7475,4.28625,21.83375,3.45875
"https://www.hotnewhiphop.com/937149-nike-sb-dunk-low-nardwuar-sneaker-news-2",2025-08-12,5656,6176,116545.68,357930.85,50702,356,5863,17,3764,6,17,5863,3764,6,356,61.54875,54.77,15.33625,52704.07,50.22625,18.63375,17.1075,1.0875,43.615,0.2425,6.24875,9.52,1.0225
"https://www.hotnewhiphop.com/937154-infinite-archives-x-air-jordan-17-low-beach-sneaker-news",2025-08-12,748,833,18038.04,62830.68,5055,173,3820,43,354,8,43,3820,354,8,173,63.10875,62.055,15.13125,11366.23,53.80375,24.8375,21.05875,1.15,19.79125,5.405,5.0675,16.8675,5.85875
"https://www.hotnewhiphop.com/937158-off-white-x-nike-air-force-1-low-sesame-sneaker-news-3",2025-08-12,485,532,11309.52,37081.01,1940,707,11059,16,102,35,16,11059,102,35,707,59.54375,66.39375,15.00875,10693.19,59.1075,21.925,19.75375,1.1075,48.63875,0.1225,0.865,10.17125,4.6125
"https://www.hotnewhiphop.com/937162-air-jordan-11-rare-air-sneaker-news-5",2025-08-12,480,528,10984.14,42922.96,4003,232,5275,11,153,10,11,5275,153,10,232,52.52625,89.945,22.9625,9530.6,83.3,24.3375,22.69,1.07375,51.95625,0.41125,4.05,14.50875,3.855
"https://www.hotnewhiphop.com/937166-nike-sues-edison-chen-sneaker-news",2025-08-13,302,358,9829.42,28554.82,310,411,4177,28,17,7,28,4177,17,7,411,42.74125,47.3125,22.545,12012.86,41.27625,21.35375,19.01625,0.96125,12.11875,0.67375,0.685,12.20625,1.5975
"https://www.hotnewhiphop.com/937445-nigel-sylvester-x-air-jordan-1-low-og-better-with-time-sneaker-news-8",2025-08-13,794,893,17561.19,78792.84,4722,470,17695,249,224,14,249,17695,224,14,470,59.55875,94.21625,10.44125,7286.4,79.94,28.90875,25.1625,1.12,36.155,0.87,4.35125,12.05625,2.805
"https://www.hotnewhiphop.com/937452-off-white-x-air-jordan-1-high-og-alaska-sneaker-news-3",2025-08-13,755,812,15923.13,52073.06,579,460,6547,16,44,22,16,6547,44,22,460,51.435,82.1625,22.31625,21818.84,77.585,25.26625,23.295,1.1125,49.91375,0.15625,5.625,11.26875,4.29375
"https://www.hotnewhiphop.com/938009-sza-takes-creative-vans-sneaker-news",2025-08-15,415,439,9123,37036.23,1663,258,1984,19,38,8,19,1984,38,8,258,39.00375,53.8425,14.17125,8714.45,51.365,18.805,18.13125,1.03625,34.3,0.53875,1.595,25.0775,5.18875
"https://www.hotnewhiphop.com/938182-air-jordan-1-high-og-shattered-backboard-sneaker-news-10",2025-08-16,601,660,11790.89,44024.74,4450,370,3496,106,162,4,106,3496,162,4,370,52.87375,72.0475,17.09375,7657.26,66.375,19.7,18.43125,1.06625,40.54375,2.64,2.235,12.6525,0.83375
"https://www.hotnewhiphop.com/938191-air-jordan-3-mexico-el-vuelo-sneaker-news",2025-08-16,676,750,18008.02,56022.34,8585,270,3976,67,287,4,67,3976,287,4,270,57.72,85.9625,13.25875,5932.06,78.425,29.0375,26.61125,1.0975,21.2675,1.57625,3.41875,20.85875,1.1
"https://www.hotnewhiphop.com/938195-air-jordan-5-fire-red-black-tongue-sneaker-news-12",2025-08-16,275,302,6955.06,29591.48,32,161,1391,4,4,4,4,1391,4,4,161,68.2975,75.60125,21.27875,4902.55,68.72,28.42,26.1,1.08875,30.74375,0.1625,1.5625,11.5825,4.72
"https://www.hotnewhiphop.com/938205-air-jordan-12-pearl-pink-sneaker-news",2025-08-17,59,64,1066.35,2061.98,78,157,967,2,2,4,2,967,2,4,157,37.34125,33.2175,17.12125,1370.4,32.185,21.08375,20.31,0.92375,43.77875,0.1925,2.2725,13.815,1.7625
"https://www.hotnewhiphop.com/938379-air-jordan-4-cozy-girl-sneaker-news-3",2025-08-17,151,155,2125.23,7218.43,44,197,3291,72,3,2,72,3291,3,2,197,55.57125,31.23625,9.37875,1727.82,28.77375,15.83625,14.65375,1.075,24.65875,0.98,1.72625,34.5575,1.14375
"https://www.hotnewhiphop.com/938383-air-jordan-11-sneaker-school-sneaker-news",2025-08-17,3315,3625,94714.79,271944.84,41770,156,3838,57,3462,2,57,3838,3462,2,156,49.315,72.20375,9.9325,6700.86,65.73875,24.5475,22.365,0.96,34.35125,3.86,6.84125,14.57875,0.65125
"https://www.hotnewhiphop.com/938405-air-jordan-1-low-white-black-brown-sneaker-news",2025-08-18,284,310,5990.14,13239.26,6631,434,5303,0,218,10,0,5303,218,10,434,57.02,43.52375,13.1275,1913.15,40.11875,19.78,18.17625,1.09,67.5675,0,2.845,14.84125,4.70375
"https://www.hotnewhiphop.com/938413-air-jordan-1-low-sail-light-smoke-grey-sneaker-news",2025-08-18,129,143,1836.42,3976.65,326,230,3281,0,8,3,0,3281,8,3,230,31.4775,21.13125,12.16,2531.89,18.2475,10.27125,9.28,1.105,65.9725,0,0.69875,28.1375,6.57125
"https://www.hotnewhiphop.com/938710-undefeated-x-air-jordan-4-og-sneaker-news",2025-08-19,11101,12550,287979.02,993228.48,170383,570,28867,1358,9147,56,1358,28867,9147,56,570,60.66625,88.365,7.42,42456.85,78.0325,26.155,23.08375,1.1325,26.715,3.80375,5.96125,8.31875,8.97
"https://www.hotnewhiphop.com/938719-air-jordan-40-blue-suede-sneaker-news-3",2025-08-19,1741,1973,50697.89,123430.22,27003,261,2402,7,1173,10,7,2402,1173,10,261,64.08375,72.6225,13.9075,6272.79,65.445,29.67,26.66,1.1175,55.36125,0.5675,4.37125,15.97125,2.575
"https://www.hotnewhiphop.com/938727-air-jordan-3-mexico-el-vuelo-sneaker-news-2",2025-08-19,382,426,11540.54,54755.25,0,293,9354,148,0,10,148,9354,0,10,293,57.19375,157.69875,9.80875,5655.4,140.08375,32.23375,28.5375,1.14875,30.07,1.2775,0,17.60375,3.37625
"https://www.hotnewhiphop.com/938734-off-white-x-nike-air-force-1-low-sesame-sneaker-news-4",2025-08-19,1867,2073,47612.96,153605.42,38302,909,16195,41,1533,18,41,16195,1533,18,909,58.08875,78.24375,9.28625,12902.54,70.12,26.3275,23.52375,1.1175,47.13875,0.19375,4.17,8.3,2.33125
"https://www.hotnewhiphop.com/938742-anthony-edwards-kicks-for-kids-sneaker-news",2025-08-19,185,208,3816.77,14365.75,136,2169,10717,22,0,8,22,10717,0,8,2169,46.29375,36.7925,20.06625,7021.28,34.77375,15.67375,15.19,0.7775,20.91125,0.18,0,8.095,0.2225
"https://www.hotnewhiphop.com/938754-jordan-city-boot-black-sneaker-news",2025-08-19,142,155,2788.81,7600.69,0,163,730,8,0,0,8,730,0,0,163,44.29375,49.82375,17.77875,4255.55,44.42,18.16125,16.34,1.09875,54.8925,0.7775,0,21.12375,0
"https://www.hotnewhiphop.com/939040-air-jordan-3-family-affair-sneaker-news-3",2025-08-19,630,695,15724.22,49921.39,6210,167,2449,32,423,3,32,2449,423,3,167,55.05375,79.215,19.8925,5586.11,71.76625,25.185,22.95875,1.0975,44.86375,3.7325,6.45375,18.805,0.4625
"https://www.hotnewhiphop.com/939048-air-jordan-18-best-colorways-ranked-sneaker-news",2025-08-20,2065,2262,106243.88,196906.73,28074,186,2704,8,1765,5,8,2704,1765,5,186,57.75,100.21875,13.59125,12837.08,93.5175,44.56375,41.415,1.07125,46.11625,0.58375,6.44125,14.47875,5.27
"https://www.hotnewhiphop.com/939069-unc-air-jordan-cleet-sneaker-news",2025-08-20,1944,2123,44127.13,131100.75,44433,128,6834,388,1329,1,388,6834,1329,1,128,68.87625,73.18375,14.33625,7967.76,66.00125,22.53125,20.41625,1.1025,43.04875,3.62125,2.58375,25.00125,0.625
"https://www.hotnewhiphop.com/939362-playboi-carti-supreme-photo-tee-streetwear-news",2025-08-20,1271,1410,22241.25,90638.07,523,1540,10797,472,25,40,472,10797,25,40,1540,46.8325,56.52625,10.1425,15591.62,53.00625,14.31375,13.2325,1.0825,24.7575,4.3625,1.16375,7.2,3.1225
"https://www.hotnewhiphop.com/939367-air-jordan-11-gamma-sneaker-news-3",2025-08-20,1938,2131,41256.44,120406.02,38005,270,4659,11,1767,5,11,4659,1767,5,270,63.2925,90.58625,11.80625,11457.92,68.57375,22.31875,18.16,1.22625,59.45875,0.1975,3.8875,18.30625,0.89375
